<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20190129;00:00;21231.0000000;21700.0000000;20920.0000000;21561.0000000;592637
20190130;00:00;21589.0000000;21807.0000000;21453.0000000;21750.0000000;549590
20190131;00:00;21760.0000000;22049.0000000;21695.0000000;22000.0000000;543310
20190201;00:00;22000.0000000;22097.0000000;21713.0000000;21875.0000000;545923
20190204;00:00;21852.0000000;21933.0000000;21653.0000000;21756.0000000;360234
20190205;00:00;21765.0000000;22082.0000000;21667.0000000;21999.0000000;422514
20190206;00:00;22003.0000000;22027.0000000;21739.0000000;21838.0000000;441916
20190207;00:00;21837.0000000;21865.0000000;21111.0000000;21180.0000000;562508
20190208;00:00;21171.0000000;21385.0000000;21066.0000000;21213.0000000;462141
20190211;00:00;21222.0000000;21670.0000000;21222.0000000;21585.0000000;462872
20190212;00:00;21600.0000000;22205.0000000;21600.0000000;22013.0000000;496053
20190213;00:00;22036.0000000;22248.0000000;21186.0000000;21205.0000000;697615
20190214;00:00;21200.0000000;21200.0000000;20335.0000000;20800.0000000;906182
20190215;00:00;20791.0000000;21070.0000000;20752.0000000;21000.0000000;551218
20190218;00:00;21010.0000000;21140.0000000;20401.0000000;20472.0000000;598775
20190219;00:00;20480.0000000;20716.0000000;20236.0000000;20602.0000000;586465
20190220;00:00;20602.0000000;20989.0000000;20466.0000000;20878.0000000;610273
20190221;00:00;20880.0000000;20926.0000000;20347.0000000;20490.0000000;631964
20190222;00:00;20495.0000000;20738.0000000;20427.0000000;20539.0000000;443189
20190225;00:00;20554.0000000;20977.0000000;20502.0000000;20590.0000000;607183
20190226;00:00;20584.0000000;20810.0000000;20383.0000000;20770.0000000;476482
20190227;00:00;20768.0000000;20799.0000000;20487.0000000;20652.0000000;459171
20190228;00:00;20651.0000000;20988.0000000;20500.0000000;20830.0000000;581495
20190301;00:00;20840.0000000;21002.0000000;20508.0000000;20578.0000000;464058
20190304;00:00;20600.0000000;20828.0000000;20361.0000000;20492.0000000;437083
20190305;00:00;20499.0000000;20566.0000000;20291.0000000;20454.0000000;465948
20190306;00:00;20450.0000000;20677.0000000;20323.0000000;20598.0000000;482453
20190307;00:00;20593.0000000;20723.0000000;20359.0000000;20431.0000000;480152
20190311;00:00;19770.0000000;20051.0000000;19653.0000000;20050.0000000;12307
20190312;00:00;20032.0000000;20060.0000000;19778.0000000;19848.0000000;10756
20190313;00:00;19833.0000000;20045.0000000;19791.0000000;19955.0000000;13185
20190314;00:00;19941.0000000;20005.0000000;19715.0000000;19801.0000000;30778
20190315;00:00;19817.0000000;19850.0000000;19710.0000000;19760.0000000;19170
20190318;00:00;19769.0000000;20025.0000000;19744.0000000;20000.0000000;63751
20190319;00:00;19982.0000000;20118.0000000;19761.0000000;19865.0000000;148416
20190320;00:00;19860.0000000;20293.0000000;19750.0000000;20161.0000000;231754
20190321;00:00;20174.0000000;20343.0000000;20020.0000000;20131.0000000;377930
20190322;00:00;20136.0000000;20178.0000000;19672.0000000;19764.0000000;447964
20190325;00:00;19747.0000000;20542.0000000;19600.0000000;20476.0000000;762564
20190326;00:00;20484.0000000;20852.0000000;20320.0000000;20780.0000000;627857
20190327;00:00;20787.0000000;20916.0000000;20370.0000000;20412.0000000;595847
20190328;00:00;20397.0000000;20569.0000000;20337.0000000;20529.0000000;425979
20190329;00:00;20529.0000000;20884.0000000;20233.0000000;20375.0000000;642424
20190401;00:00;20375.0000000;20988.0000000;20375.0000000;20955.0000000;452112
20190402;00:00;20943.0000000;20975.0000000;20659.0000000;20918.0000000;439333
20190403;00:00;20919.0000000;21416.0000000;20705.0000000;20778.0000000;705950
20190404;00:00;20790.0000000;21228.0000000;20746.0000000;21198.0000000;448008
20190405;00:00;21198.0000000;21733.0000000;21173.0000000;21720.0000000;508623
20190408;00:00;21720.0000000;22255.0000000;21707.0000000;22246.0000000;492053
20190409;00:00;22256.0000000;22799.0000000;22133.0000000;22693.0000000;719171
20190410;00:00;22695.0000000;23459.0000000;22695.0000000;23360.0000000;911091
20190411;00:00;23379.0000000;23620.0000000;22656.0000000;22826.0000000;1025206
20190412;00:00;22840.0000000;23237.0000000;22624.0000000;22933.0000000;794640
20190415;00:00;22942.0000000;23200.0000000;22654.0000000;22862.0000000;633929
20190416;00:00;22880.0000000;22944.0000000;22181.0000000;22420.0000000;848503
20190417;00:00;22428.0000000;22561.0000000;22158.0000000;22356.0000000;643850
20190418;00:00;22356.0000000;22356.0000000;22023.0000000;22321.0000000;688537
20190419;00:00;22318.0000000;22319.0000000;22130.0000000;22244.0000000;181894
20190422;00:00;22251.0000000;22568.0000000;22227.0000000;22426.0000000;590339
20190423;00:00;22440.0000000;22704.0000000;22303.0000000;22430.0000000;679762
20190424;00:00;22426.0000000;22559.0000000;22312.0000000;22466.0000000;462698
20190425;00:00;22478.0000000;22519.0000000;21640.0000000;21657.0000000;858319
20190426;00:00;21657.0000000;21657.0000000;21105.0000000;21238.0000000;722321
20190429;00:00;21242.0000000;21818.0000000;21196.0000000;21768.0000000;655302
20190430;00:00;21768.0000000;21789.0000000;21251.0000000;21545.0000000;782486
20190502;00:00;21538.0000000;21939.0000000;21450.0000000;21908.0000000;431376
20190503;00:00;21893.0000000;22262.0000000;21694.0000000;22149.0000000;589925
20190506;00:00;22121.0000000;22197.0000000;21552.0000000;22150.0000000;591602
20190507;00:00;22132.0000000;22270.0000000;21804.0000000;21885.0000000;505007
20190508;00:00;21897.0000000;22058.0000000;21751.0000000;21823.0000000;474087
20190510;00:00;21822.0000000;21822.0000000;21422.0000000;21590.0000000;525229
20190513;00:00;21583.0000000;21650.0000000;21189.0000000;21292.0000000;667034
20190514;00:00;21319.0000000;21841.0000000;21260.0000000;21671.0000000;702054
20190515;00:00;21671.0000000;21877.0000000;21210.0000000;21702.0000000;666246
20190516;00:00;21701.0000000;21920.0000000;21522.0000000;21558.0000000;484525
20190517;00:00;21558.0000000;21584.0000000;21335.0000000;21423.0000000;363877
20190520;00:00;21450.0000000;21678.0000000;21240.0000000;21368.0000000;456713
20190521;00:00;21383.0000000;22155.0000000;21342.0000000;22116.0000000;566496
20190522;00:00;22110.0000000;22487.0000000;21811.0000000;22279.0000000;608493
20190523;00:00;22243.0000000;22274.0000000;21564.0000000;21790.0000000;657023
20190524;00:00;21790.0000000;22376.0000000;21790.0000000;22208.0000000;660619
20190527;00:00;22236.0000000;22447.0000000;22082.0000000;22296.0000000;377430
20190528;00:00;22288.0000000;22474.0000000;21767.0000000;21979.0000000;624627
20190529;00:00;21955.0000000;22147.0000000;21729.0000000;22091.0000000;557341
20190530;00:00;22100.0000000;22222.0000000;21831.0000000;21890.0000000;426927
20190531;00:00;21885.0000000;22109.0000000;21600.0000000;21815.0000000;514310
20190603;00:00;21849.0000000;22850.0000000;21733.0000000;22547.0000000;735797
20190604;00:00;22550.0000000;22709.0000000;22103.0000000;22306.0000000;602213
20190605;00:00;22290.0000000;22719.0000000;22185.0000000;22518.0000000;534121
20190606;00:00;22525.0000000;23290.0000000;22525.0000000;23260.0000000;620713
20190607;00:00;23260.0000000;23637.0000000;23260.0000000;23567.0000000;548323
20190610;00:00;24040.0000000;24164.0000000;23634.0000000;23980.0000000;11951
20190611;00:00;23985.0000000;24406.0000000;23985.0000000;23994.0000000;18648
20190613;00:00;23994.0000000;24694.0000000;23750.0000000;24626.0000000;22898
20190614;00:00;24626.0000000;24875.0000000;24201.0000000;24333.0000000;25517
20190617;00:00;24384.0000000;24573.0000000;24168.0000000;24231.0000000;23728
20190618;00:00;24207.0000000;24720.0000000;24109.0000000;24665.0000000;70279
20190619;00:00;24690.0000000;24750.0000000;24341.0000000;24525.0000000;118486
20190620;00:00;24545.0000000;24988.0000000;24545.0000000;24771.0000000;445868
20190621;00:00;24765.0000000;24803.0000000;24206.0000000;24371.0000000;511751
20190624;00:00;24372.0000000;24547.0000000;24300.0000000;24369.0000000;332923
20190625;00:00;24365.0000000;24375.0000000;23862.0000000;24122.0000000;440835
20190626;00:00;24122.0000000;24600.0000000;24032.0000000;24407.0000000;494346
20190627;00:00;24411.0000000;24687.0000000;24254.0000000;24484.0000000;505702
20190628;00:00;24484.0000000;24564.0000000;24074.0000000;24282.0000000;403053
20190701;00:00;24299.0000000;24832.0000000;24299.0000000;24670.0000000;454182
20190702;00:00;24654.0000000;24694.0000000;24380.0000000;24570.0000000;332909
20190703;00:00;24545.0000000;24802.0000000;24432.0000000;24635.0000000;324957
20190704;00:00;24602.0000000;24758.0000000;24486.0000000;24750.0000000;260674
20190705;00:00;24725.0000000;24836.0000000;24551.0000000;24787.0000000;300516
20190708;00:00;24783.0000000;24783.0000000;24456.0000000;24686.0000000;343808
20190709;00:00;24659.0000000;24776.0000000;24563.0000000;24680.0000000;282871
20190710;00:00;24680.0000000;24955.0000000;24581.0000000;24789.0000000;436911
20190711;00:00;24813.0000000;24875.0000000;24376.0000000;24580.0000000;391238
20190712;00:00;24553.0000000;24553.0000000;23990.0000000;24130.0000000;444102
20190715;00:00;24156.0000000;24216.0000000;23610.0000000;23793.0000000;473112
20190716;00:00;23786.0000000;23877.0000000;23566.0000000;23789.0000000;405522
20190717;00:00;23761.0000000;24148.0000000;23682.0000000;23866.0000000;387930
20190718;00:00;23827.0000000;24008.0000000;23680.0000000;24005.0000000;336961
20190719;00:00;23985.0000000;24120.0000000;23543.0000000;23565.0000000;368238
20190722;00:00;23580.0000000;23711.0000000;23171.0000000;23435.0000000;467019
20190723;00:00;23400.0000000;23779.0000000;23150.0000000;23751.0000000;403912
20190724;00:00;23743.0000000;23743.0000000;23284.0000000;23408.0000000;391748
20190725;00:00;23401.0000000;23761.0000000;23188.0000000;23475.0000000;335033
20190726;00:00;23499.0000000;23681.0000000;23291.0000000;23432.0000000;275689
20190729;00:00;23431.0000000;23653.0000000;23333.0000000;23641.0000000;250673
20190730;00:00;23627.0000000;23870.0000000;23373.0000000;23849.0000000;350732
20190731;00:00;23858.0000000;24030.0000000;23300.0000000;23445.0000000;411524
20190801;00:00;23440.0000000;23505.0000000;22608.0000000;22690.0000000;478063
20190802;00:00;22693.0000000;22919.0000000;22256.0000000;22420.0000000;548676
20190805;00:00;22415.0000000;22637.0000000;22183.0000000;22436.0000000;471853
20190806;00:00;22444.0000000;22947.0000000;22444.0000000;22834.0000000;410840
20190807;00:00;22804.0000000;22979.0000000;22394.0000000;22596.0000000;497213
20190808;00:00;22622.0000000;22788.0000000;22516.0000000;22663.0000000;276578
20190809;00:00;22645.0000000;22645.0000000;22283.0000000;22372.0000000;366886
20190812;00:00;22372.0000000;22505.0000000;22164.0000000;22426.0000000;347794
20190813;00:00;22402.0000000;22765.0000000;22185.0000000;22606.0000000;455505
20190814;00:00;22600.0000000;22633.0000000;21790.0000000;21914.0000000;467668
20190815;00:00;21940.0000000;22039.0000000;21456.0000000;21633.0000000;525560
20190816;00:00;21652.0000000;21827.0000000;21548.0000000;21713.0000000;340324
20190819;00:00;21722.0000000;21976.0000000;21568.0000000;21939.0000000;387406
20190820;00:00;21932.0000000;22084.0000000;21705.0000000;21707.0000000;373497
20190821;00:00;21735.0000000;22099.0000000;21725.0000000;22020.0000000;373006
20190822;00:00;22014.0000000;22183.0000000;21877.0000000;22102.0000000;411824
20190823;00:00;22117.0000000;22445.0000000;21800.0000000;21901.0000000;511591
20190826;00:00;21881.0000000;22090.0000000;21780.0000000;21975.0000000;317139
20190827;00:00;21978.0000000;22022.0000000;21683.0000000;21943.0000000;349451
20190828;00:00;21952.0000000;22053.0000000;21828.0000000;22000.0000000;302498
20190829;00:00;21983.0000000;22285.0000000;21916.0000000;22269.0000000;327163
20190830;00:00;22269.0000000;22617.0000000;22215.0000000;22514.0000000;351499
20190902;00:00;22501.0000000;22877.0000000;22433.0000000;22652.0000000;410621
20190903;00:00;22668.0000000;22712.0000000;22291.0000000;22539.0000000;410008
20190904;00:00;22546.0000000;23137.0000000;22546.0000000;23089.0000000;440259
20190905;00:00;23075.0000000;23172.0000000;22910.0000000;23076.0000000;396742
20190906;00:00;23078.0000000;23198.0000000;22855.0000000;22913.0000000;396026
20190909;00:00;22936.0000000;23147.0000000;22816.0000000;22915.0000000;304993
20190910;00:00;23310.0000000;23960.0000000;23164.0000000;23652.0000000;13587
20190911;00:00;23725.0000000;24030.0000000;23625.0000000;23851.0000000;12962
20190912;00:00;23898.0000000;23964.0000000;23714.0000000;23836.0000000;9073
20190913;00:00;23859.0000000;23923.0000000;23625.0000000;23768.0000000;17934
20190916;00:00;23810.0000000;24198.0000000;23740.0000000;23910.0000000;26607
20190917;00:00;23930.0000000;24156.0000000;23846.0000000;23986.0000000;70028
20190918;00:00;23989.0000000;24086.0000000;23720.0000000;23949.0000000;128447
20190919;00:00;23942.0000000;23997.0000000;23734.0000000;23897.0000000;300494
20190920;00:00;23897.0000000;23953.0000000;23486.0000000;23547.0000000;320784
20190923;00:00;23570.0000000;23629.0000000;23312.0000000;23415.0000000;248664
20190924;00:00;23390.0000000;23623.0000000;22950.0000000;23080.0000000;434631
20190925;00:00;23076.0000000;23289.0000000;22930.0000000;23275.0000000;330960
20190926;00:00;23266.0000000;23485.0000000;23167.0000000;23358.0000000;340136
20190927;00:00;23333.0000000;23383.0000000;23051.0000000;23170.0000000;228214
20190930;00:00;23170.0000000;23278.0000000;22972.0000000;23122.0000000;284935
20191001;00:00;23132.0000000;23337.0000000;22837.0000000;22934.0000000;294998
20191002;00:00;22940.0000000;23019.0000000;22651.0000000;22727.0000000;353978
20191003;00:00;22717.0000000;22951.0000000;22600.0000000;22935.0000000;455500
20191004;00:00;22935.0000000;22958.0000000;22530.0000000;22699.0000000;367162
20191007;00:00;22690.0000000;23125.0000000;22572.0000000;23032.0000000;361212
20191008;00:00;23060.0000000;23147.0000000;22836.0000000;22952.0000000;331256
20191009;00:00;22950.0000000;23240.0000000;22904.0000000;23054.0000000;302132
20191010;00:00;23054.0000000;23219.0000000;22871.0000000;23177.0000000;316507
20191011;00:00;23180.0000000;23441.0000000;23180.0000000;23274.0000000;329515
20191014;00:00;23274.0000000;23376.0000000;23050.0000000;23084.0000000;309111
20191015;00:00;23100.0000000;23293.0000000;22987.0000000;23245.0000000;301323
20191016;00:00;23230.0000000;23439.0000000;23204.0000000;23397.0000000;271294
20191017;00:00;23374.0000000;23649.0000000;23330.0000000;23592.0000000;357982
20191018;00:00;23598.0000000;23879.0000000;23544.0000000;23842.0000000;311956
20191021;00:00;23850.0000000;23960.0000000;23666.0000000;23780.0000000;269827
20191022;00:00;23778.0000000;24288.0000000;23764.0000000;24139.0000000;325578
20191023;00:00;24139.0000000;24282.0000000;24032.0000000;24223.0000000;316143
20191024;00:00;24233.0000000;24515.0000000;24147.0000000;24465.0000000;376263
20191025;00:00;24488.0000000;24520.0000000;24022.0000000;24299.0000000;392866
20191028;00:00;24291.0000000;24474.0000000;23746.0000000;23927.0000000;380145
20191029;00:00;23930.0000000;24287.0000000;23830.0000000;24255.0000000;347123
20191030;00:00;24230.0000000;24455.0000000;24014.0000000;24221.0000000;418073
20191031;00:00;24240.0000000;24414.0000000;23589.0000000;23716.0000000;452786
20191101;00:00;23713.0000000;23995.0000000;23484.0000000;23975.0000000;401206
20191105;00:00;23995.0000000;24298.0000000;23870.0000000;24109.0000000;320527
20191106;00:00;24099.0000000;24099.0000000;23565.0000000;23912.0000000;334792
20191107;00:00;23926.0000000;24492.0000000;23926.0000000;24276.0000000;383921
20191108;00:00;24282.0000000;24353.0000000;24052.0000000;24205.0000000;279794
20191111;00:00;24205.0000000;24423.0000000;24018.0000000;24308.0000000;292980
20191112;00:00;24337.0000000;24556.0000000;23944.0000000;24035.0000000;375674
20191113;00:00;24043.0000000;24130.0000000;23750.0000000;23984.0000000;340506
20191114;00:00;23982.0000000;24078.0000000;23738.0000000;23881.0000000;295053
20191115;00:00;23889.0000000;24253.0000000;23795.0000000;24238.0000000;291664
20191118;00:00;24237.0000000;24275.0000000;23780.0000000;23902.0000000;284654
20191119;00:00;23914.0000000;24133.0000000;23860.0000000;24017.0000000;271051
20191120;00:00;23995.0000000;24166.0000000;23800.0000000;23844.0000000;276153
20191121;00:00;23844.0000000;23930.0000000;23702.0000000;23852.0000000;268387
20191122;00:00;23852.0000000;24142.0000000;23795.0000000;23872.0000000;269154
20191125;00:00;23897.0000000;24101.0000000;23836.0000000;23912.0000000;188397
20191126;00:00;23906.0000000;23920.0000000;23550.0000000;23655.0000000;281690
20191127;00:00;23663.0000000;23763.0000000;23458.0000000;23606.0000000;230987
20191128;00:00;23605.0000000;23690.0000000;23405.0000000;23679.0000000;220994
20191129;00:00;23655.0000000;23655.0000000;23291.0000000;23487.0000000;258962
